Date,company_code_x,Open_x,High_x,Low_x,Close_x,Volume_x,Ex-Dividend_x,Split Ratio_x,Adj. Open_x,Adj. High_x,Adj. Low_x,Adj. Close_x,Adj. Volume_x,Precipitation,Max Temp,Mean Temp,Min Temp,company_code_y,Open_y,High_y,Low_y,Close_y,Volume_y,Ex-Dividend_y,Split Ratio_y,Adj. Open_y,Adj. High_y,Adj. Low_y,Adj. Close_y,Adj. Volume_y,Open,High,Low,Close,Volume,Adj Close,company_code
2013-04-08,CVX,117.45,117.87,116.6535,117.81,4117400.0,0.0,1.0,100.4192062116157,100.778304267034,99.738202399376,100.72700454483143,4117400.0,0,17.0,13.0,8.0,FSLR,26.78,27.72,26.32,27.04,5425500.0,0.0,1.0,26.78,27.72,26.32,27.04,5425500.0,43.35,46.49,43.35,45.22,2798800.0,43.22,VWS
2013-04-09,CVX,117.99,118.87,117.63,118.64,4849700.0,0.0,1.0,100.88090371143923,101.63329963707756,100.57310537822352,101.43665070196757,4849700.0,1.52,23.0,15.0,7.0,FSLR,27.14,41.0,26.76,39.35,40171200.0,0.0,1.0,27.14,41.0,26.76,39.35,40171200.0,46.08,46.1,44.31,44.61,1470800.0,42.64,VWS
2013-04-10,CVX,118.89,119.83,118.51,119.64,5452000.0,0.0,1.0,101.65039954447842,102.45409519231936,101.32550130386187,102.29164607201108,5452000.0,4.83,12.0,10.0,7.0,FSLR,37.0,38.5,35.95,36.32,24922400.0,0.0,1.0,37.0,38.5,35.95,36.32,24922400.0,44.7,47.49,44.7,47.28,2273900.0,45.19,VWS
2013-04-11,CVX,119.96,121.15,119.52,120.95,6092300.0,0.0,1.0,102.565244590425,103.58268908077686,102.18904662760586,103.41169000676815,6092300.0,1.02,9.0,8.0,6.0,FSLR,36.37,38.1,36.1,37.194,11715500.0,0.0,1.0,36.37,38.1,36.1,37.194,11715500.0,47.74,49.19,46.45,46.85,2047700.0,44.78,VWS
2013-04-12,CVX,120.46,120.9,119.5,119.94,6391700.0,0.0,1.0,102.9927422754468,103.36894023826599,102.171946720205,102.54814468302416,6391700.0,8.89,6.0,5.0,3.0,FSLR,36.95,38.64,36.51,37.11,7904600.0,0.0,1.0,36.95,38.64,36.51,37.11,7904600.0,46.85,48.17,46.32,47.86,1412600.0,45.75,VWS
2013-04-15,CVX,118.81,118.9,116.5,116.57,9766800.0,0.0,1.0,101.58199991487494,101.65894949817888,99.60696061007431,99.66681028597736,9766800.0,0,9.0,7.0,3.0,FSLR,36.98,37.64,35.14,36.01,7370500.0,0.0,1.0,36.98,37.64,35.14,36.01,7370500.0,46.01,47.65,45.4,46.5,2662500.0,44.45,VWS
2013-04-16,CVX,117.34,117.5,116.21,117.01,6511400.0,0.0,1.0,100.32515672091093,100.46195598011788,99.35901195276169,100.04300824879654,6511400.0,T,18.0,11.0,4.0,FSLR,36.58,38.01,36.098,37.561,6715200.0,0.0,1.0,36.58,38.01,36.098,37.561,6715200.0,46.53,47.25,45.72,45.9,1851300.0,43.87,VWS
2013-04-17,CVX,116.4,116.4,114.12,114.81,8291200.0,0.0,1.0,99.52146107306996,99.52146107306996,97.57207162937068,98.16201843470071,8291200.0,T,19.0,14.0,8.0,FSLR,36.88,39.47,36.26,37.334,10842400.0,0.0,1.0,36.88,39.47,36.26,37.334,10842400.0,46.0,46.16,43.65,43.65,1753700.0,41.72,VWS
2013-04-18,CVX,114.88,116.12,114.6,115.59,6451600.0,0.0,1.0,98.22186811060376,99.28206236945778,97.98246940699156,98.8289148233347,6451600.0,0,17.0,12.0,7.0,FSLR,37.58,38.389,36.77,37.67,5877800.0,0.0,1.0,37.58,38.389,36.77,37.67,5877800.0,43.76,44.14,42.58,42.58,1789200.0,40.7,VWS
2013-04-19,CVX,116.36,116.95,115.83,115.9,7573200.0,0.0,1.0,99.48726125826822,99.99170852659391,99.03411371214514,99.09396338804821,7573200.0,1.27,24.0,18.0,12.0,FSLR,38.01,38.74,37.75,38.1,4956500.0,0.0,1.0,38.01,38.74,37.75,38.1,4956500.0,42.41,44.36,42.13,44.11,1845100.0,42.16,VWS
2013-04-22,CVX,116.39,117.1,115.89,116.57,5435700.0,0.0,1.0,99.5129111193695,100.11995783210043,99.08541343434776,99.66681028597736,5435700.0,0,9.0,6.0,2.0,FSLR,38.67,39.8699,37.41,38.75,6802100.0,0.0,1.0,38.67,39.8699,37.41,38.75,6802100.0,44.63,45.66,44.3,44.75,1547600.0,42.77,VWS
2013-04-23,CVX,116.99,118.09,115.9,117.48,6745200.0,0.0,1.0,100.02590834139566,100.96640324844358,99.09396338804821,100.44485607271702,6745200.0,3.3,6.0,6.0,5.0,FSLR,39.16,40.609,38.86,40.34,6344800.0,0.0,1.0,39.16,40.609,38.86,40.34,6344800.0,45.2,46.69,44.82,46.48,2009700.0,44.43,VWS
2013-04-24,CVX,118.04,118.68,117.98,118.28,4559000.0,0.0,1.0,100.92365347994141,101.47085051676927,100.8723537577388,101.12885236875185,4559000.0,T,21.0,13.0,6.0,FSLR,40.93,45.93,40.75,45.11,17170000.0,0.0,1.0,40.93,45.93,40.75,45.11,17170000.0,46.92,47.46,46.25,46.77,1392400.0,44.7,VWS
2013-04-25,CVX,119.07,120.0,118.3,118.51,5602800.0,0.0,1.0,101.80429871108628,102.59944440522676,101.14595227615273,101.32550130386187,5602800.0,0.76,19.0,14.0,9.0,FSLR,44.17,45.63,43.37,44.47,9147500.0,0.0,1.0,44.17,45.63,43.37,44.47,9147500.0,47.17,48.09,46.82,47.87,1717800.0,45.76,VWS
2013-04-26,CVX,119.0,120.41,118.68,120.04,6012200.0,0.0,1.0,101.7444490351832,102.94999250694462,101.47085051676927,102.63364422002851,6012200.0,0,11.0,9.0,7.0,FSLR,44.82,45.95,43.62,44.08,7679600.0,0.0,1.0,44.82,45.95,43.62,44.08,7679600.0,47.87,47.87,47.87,47.87,0.0,45.76,VWS
2013-04-29,CVX,120.44,121.6,120.04,121.32,5158500.0,0.0,1.0,102.97564236804594,103.96743699729643,102.63364422002851,103.72803829368428,5158500.0,0,20.0,14.0,9.0,FSLR,44.83,46.25,44.3001,45.57,7100000.0,0.0,1.0,44.83,46.25,44.3001,45.57,7100000.0,47.9,49.1,47.76,48.92,1765100.0,46.76,VWS
2013-04-30,CVX,121.05,122.01,120.12,122.01,6907400.0,0.0,1.0,103.4971895437725,104.31798509901432,102.70204384963199,104.31798509901432,6907400.0,0,16.0,12.0,8.0,FSLR,45.73,47.46,45.65,46.56,6769400.0,0.0,1.0,45.73,47.46,45.65,46.56,6769400.0,49.8,50.6,48.75,49.06,2170500.0,46.89,VWS
2013-05-01,CVX,121.25,121.575,120.05,120.27,6082100.0,0.0,1.0,103.6681886177812,103.94606211304537,102.64219417372894,102.83029315513849,6082100.0,0,16.0,12.0,7.0,FSLR,46.7,46.8,45.38,45.78,4244300.0,0.0,1.0,46.7,46.8,45.38,45.78,4244300.0,49.56,50.3,49.34,49.76,1238900.0,47.56,VWS
2013-05-02,CVX,121.0,122.33,120.6301,122.04,5066100.0,0.0,1.0,103.45443977527032,104.59158361742828,103.1381769878912,104.34363496011564,5066100.0,T,21.0,12.0,2.0,FSLR,45.91,46.72,44.11,46.44,7355200.0,0.0,1.0,45.91,46.72,44.11,46.44,7355200.0,49.75,50.35,49.5,50.0,1273200.0,47.79,VWS
2013-05-03,CVX,122.69,123.91,122.46,123.49,6384300.0,0.0,1.0,104.89938195064391,105.94247630209708,104.70273301553392,105.58337824667878,6384300.0,0,12.0,9.0,7.0,FSLR,47.0,47.2,45.62,46.0,4829800.0,0.0,1.0,47.0,47.2,45.62,46.0,4829800.0,50.4,51.45,50.15,50.4,1633800.0,48.17,VWS
2013-05-06,CVX,123.32,123.78,122.71,123.25,4668700.0,0.0,1.0,105.43802903377136,105.83132690399141,104.91648185804479,105.37817935786829,4668700.0,0,13.0,9.0,6.0,FSLR,46.63,47.78,46.15,47.69,8024700.0,0.0,1.0,46.63,47.78,46.15,47.69,8024700.0,51.85,53.05,50.7,53.05,1939300.0,50.71,VWS
2013-05-07,CVX,123.35,123.72,122.54,123.04,4412600.0,0.0,1.0,105.46367889487269,105.78002718178878,104.7711326451374,105.1986303301592,4412600.0,0,22.0,16.0,8.0,FSLR,46.62,46.72,42.61,43.431,12918200.0,0.0,1.0,46.62,46.72,42.61,43.431,12918200.0,53.35,54.25,51.75,52.9,3103400.0,50.56,VWS
2013-05-08,CVX,122.98,123.6,122.85,123.36,4479800.0,0.0,1.0,105.14733060795658,105.67742773738355,105.03618120985092,105.47222884857314,4479800.0,9.4,19.0,16.0,12.0,FSLR,43.54,45.72,42.9,45.208,6547000.0,0.0,1.0,43.54,45.72,42.9,45.208,6547000.0,55.0,61.3,54.45,59.85,7695100.0,57.21,VWS
2013-05-09,CVX,123.46,123.95,122.96,123.64,9237500.0,0.0,1.0,105.55772838557743,105.9766761168988,105.13023070055569,105.71162755218529,9237500.0,15.49,17.0,14.0,12.0,FSLR,45.02,48.66,44.76,47.12,7008300.0,0.0,1.0,45.02,48.66,44.76,47.12,7008300.0,59.85,59.85,59.85,59.85,0.0,57.21,VWS
2013-05-13,CVX,122.9,123.1,122.17,122.85,16870100.0,0.0,1.0,105.07893097835309,105.24993005236179,104.45478435822129,105.03618120985092,16870100.0,0,16.0,12.0,8.0,FSLR,50.0,52.69,49.7,50.45,8100800.0,0.0,1.0,50.0,52.69,49.7,50.45,8100800.0,62.0,66.3,61.85,66.3,4657100.0,63.37,VWS
2013-05-14,CVX,122.92,125.0,122.91,125.0,6965800.0,0.0,1.0,105.09603088575396,106.87442125544456,105.08748093205351,106.87442125544456,6965800.0,T,16.0,11.0,7.0,FSLR,49.96,50.88,48.63,50.62,7960900.0,0.0,1.0,49.96,50.88,48.63,50.62,7960900.0,71.9,72.0,66.4,69.6,5885300.0,66.52,VWS
2013-05-15,CVX,123.73,123.73,122.595,123.01,7950400.0,1.0,1.0,106.648576949614,106.648576949614,105.67026825456983,106.02797583910143,7950400.0,T,19.0,13.0,7.0,FSLR,51.41,51.9,49.6,50.07,5089400.0,0.0,1.0,51.41,51.9,49.6,50.07,5089400.0,70.1,72.7,69.55,70.5,4205100.0,67.39,VWS
2013-05-16,CVX,122.74,123.37,122.5,122.76,5549800.0,0.0,1.0,105.79525042265921,106.33827639435772,105.58838338582169,105.81248934239571,5549800.0,0,28.0,20.0,12.0,FSLR,50.56,50.95,48.24,48.37,5087800.0,0.0,1.0,50.56,50.95,48.24,48.37,5087800.0,69.0,70.6,67.05,69.8,3635700.0,66.72,VWS
2013-05-17,CVX,122.74,123.42,122.27,123.42,6850200.0,0.0,1.0,105.79525042265921,106.38137369369888,105.39013580885236,106.38137369369888,6850200.0,0,21.0,17.0,12.0,FSLR,49.41,50.62,48.75,49.98,4925800.0,0.0,1.0,49.41,50.62,48.75,49.98,4925800.0,69.0,70.6,68.3,68.75,1670000.0,65.71,VWS
2013-05-20,CVX,123.43,124.84,123.18,124.78,5298200.0,0.0,1.0,106.38999315356709,107.60533699498758,106.17450665686137,107.5536202357782,5298200.0,0.76,28.0,21.0,13.0,FSLR,50.15,55.5,50.1,54.89,11547500.0,0.0,1.0,50.15,55.5,50.1,54.89,11547500.0,68.75,68.75,68.75,68.75,0.0,65.71,VWS
2013-05-21,CVX,124.84,126.2,124.7504,125.94,6699300.0,0.0,1.0,107.60533699498758,108.77758353706692,107.52810663456823,108.55347758049291,6699300.0,0.25,19.0,15.0,11.0,FSLR,55.51,59.0,53.87,55.63,14502500.0,0.0,1.0,55.51,59.0,53.87,55.63,14502500.0,67.55,71.5,66.0,71.1,3605900.0,67.96,VWS
2013-05-22,CVX,125.91,126.98,124.6,124.93,9350100.0,0.0,1.0,108.5276192008882,109.44990140678888,107.39846995815005,107.68291213380164,9350100.0,1.27,16.0,13.0,11.0,FSLR,55.75,55.96,50.68,52.4,10518100.0,0.0,1.0,55.75,55.96,50.68,52.4,10518100.0,71.45,73.5,71.45,73.3,2988600.0,70.06,VWS
2013-05-23,CVX,124.21,125.83,124.21,125.4,8096100.0,0.0,1.0,107.06231102328907,108.45866352194237,107.06231102328907,108.08802674760851,8096100.0,1.27,25.0,18.0,12.0,FSLR,50.5,53.1,49.5,51.58,8360000.0,0.0,1.0,50.5,53.1,49.5,51.58,8360000.0,71.35,71.75,69.8,70.25,2256800.0,67.15,VWS
2013-05-24,CVX,124.5,125.56,124.33,125.45,5593200.0,0.0,1.0,107.31227535946778,108.22593810550016,107.16574454170784,108.13112404694964,5593200.0,14.48,21.0,16.0,11.0,FSLR,52.05,53.46,50.86,51.554,5272000.0,0.0,1.0,52.05,53.46,50.86,51.554,5272000.0,71.0,74.85,70.95,74.85,2449100.0,71.54,VWS
2013-05-28,CVX,126.39,127.4,125.86,126.43,6598500.0,0.0,1.0,108.94135327456327,109.81191872125456,108.48452190154707,108.9758311140362,6598500.0,0,18.0,14.0,11.0,FSLR,53.18,53.6255,50.51,51.111,6198600.0,0.0,1.0,53.18,53.6255,50.51,51.111,6198600.0,78.0,85.3,77.95,83.0,7622200.0,79.33,VWS
2013-05-29,CVX,126.07,126.73,124.81,125.49,6422400.0,0.0,1.0,108.6655305587799,109.23441491008312,107.5794786153829,108.16560188642256,6422400.0,21.34,21.0,18.0,14.0,FSLR,50.4,52.99,50.0,51.76,5675800.0,0.0,1.0,50.4,52.99,50.0,51.76,5675800.0,82.9,85.45,82.25,83.9,5266000.0,80.19,VWS
2013-05-30,CVX,125.23,125.97,124.51,125.11,4353400.0,0.0,1.0,107.94149592984856,108.5793359600976,107.32089481933599,107.8380624114298,4353400.0,0,31.0,25.0,18.0,FSLR,54.93,56.75,54.41,55.15,9468600.0,0.0,1.0,54.93,56.75,54.41,55.15,9468600.0,83.4,86.5,82.8,85.0,3222000.0,81.24,VWS
2013-05-31,CVX,124.64,125.3,122.75,122.75,7905000.0,0.0,1.0,107.43294779762293,108.00183214892617,105.80386988252745,105.80386988252745,7905000.0,0,34.0,28.0,22.0,FSLR,54.67,56.49,54.32,54.393,5922300.0,0.0,1.0,54.67,56.49,54.32,54.393,5922300.0,85.6,86.1,82.2,84.9,2997700.0,81.15,VWS
2013-06-03,CVX,122.35,124.12,122.35,124.09,7256900.0,0.0,1.0,105.45909148779822,106.984735884475,105.45909148779822,106.95887750487032,7256900.0,18.03,25.0,21.0,17.0,FSLR,54.24,54.92,51.05,53.33,5820600.0,0.0,1.0,54.24,54.92,51.05,53.33,5820600.0,83.05,84.7,78.55,78.7,3910900.0,75.22,VWS
2013-06-04,CVX,122.82,123.65,122.14,122.96,7675500.0,0.0,1.0,105.86420610160505,106.57962127066817,105.27808283056541,105.98487853976029,7675500.0,0,23.0,18.0,13.0,FSLR,53.71,54.67,51.81,52.62,4754700.0,0.0,1.0,53.71,54.67,51.81,52.62,4754700.0,78.7,80.8,76.35,77.25,3136600.0,73.84,VWS
2013-06-05,CVX,122.34,123.1,121.31,121.57,7745600.0,0.0,1.0,105.45047202793002,106.1055509779155,104.56266766150229,104.78677361807623,7745600.0,0,22.0,18.0,14.0,FSLR,51.6,52.7,50.33,51.03,4310800.0,0.0,1.0,51.6,52.7,50.33,51.03,4310800.0,77.25,77.25,77.25,77.25,0.0,73.84,VWS
2013-06-06,CVX,121.27,121.49,118.66,120.59,10141500.0,0.0,1.0,104.52818982202936,104.7178179391304,102.27851079642124,103.94206655098972,10141500.0,0.51,21.0,17.0,14.0,FSLR,51.14,53.29,51.05,53.26,4454300.0,0.0,1.0,51.14,53.29,51.05,53.26,4454300.0,74.75,75.95,72.3,73.3,4336100.0,70.06,VWS
2013-06-07,CVX,121.22,121.97,120.14,121.7,6089800.0,0.0,1.0,104.48509252268819,105.13155201280549,103.55419085691929,104.89882659636324,6089800.0,77.98,14.0,14.0,13.0,FSLR,53.82,54.75,52.06,53.09,3871300.0,0.0,1.0,53.82,54.75,52.06,53.09,3871300.0,72.9,73.9,68.8,73.35,4390800.0,70.11,VWS
2013-06-10,CVX,122.94,122.98,121.8,122.69,5585600.0,0.0,1.0,105.9676396200238,106.00211745949673,104.98502119504556,105.75215312331804,5585600.0,22.35,21.0,18.0,14.0,FSLR,53.6,56.7,52.85,56.4,6509600.0,0.0,1.0,53.6,56.7,52.85,56.4,6509600.0,73.7,77.3,73.65,74.4,2323400.0,71.11,VWS
2013-06-11,CVX,121.87,122.76,121.26,121.45,4548000.0,0.0,1.0,105.04535741412316,105.81248934239571,104.51957036216112,104.6833400996575,4548000.0,35.05,18.0,16.0,13.0,FSLR,55.0,55.1,52.07,52.29,7892200.0,0.0,1.0,55.0,55.1,52.07,52.29,7892200.0,74.65,75.5,71.7,72.1,1635700.0,68.91,VWS
2013-06-12,CVX,122.32,122.73,119.61,119.97,5489200.0,0.0,1.0,105.43323310819349,105.78663096279098,103.09735948390312,103.40766003915941,5489200.0,1.78,22.0,18.0,13.0,FSLR,49.56,51.66,46.63,46.662,14003400.0,0.0,1.0,49.56,51.66,46.63,46.662,14003400.0,72.0,74.75,71.35,72.05,1422300.0,68.87,VWS
2013-06-13,CVX,119.9,121.83,119.81,121.66,4656700.0,0.0,1.0,103.34732382008181,105.01087957465023,103.26974868126771,104.86434875689034,4656700.0,18.29,19.0,16.0,12.0,FSLR,45.43,46.49,45.15,45.85,18865200.0,0.0,1.0,45.43,46.49,45.15,45.85,18865200.0,70.0,73.15,68.85,72.0,1661200.0,68.82,VWS
2013-06-14,CVX,121.13,121.68,120.1,120.28,4415300.0,0.0,1.0,104.40751738387415,104.8815876766268,103.5197130174464,103.67486329507454,4415300.0,25.91,23.0,18.0,12.0,FSLR,46.55,46.81,44.3401,44.71,8949200.0,0.0,1.0,46.55,46.81,44.3401,44.71,8949200.0,74.0,75.45,72.25,72.3,1815200.0,69.11,VWS
2013-06-17,CVX,120.45,121.78,120.28,121.22,4046900.0,0.0,1.0,103.8213941128345,104.96778227530909,103.67486329507454,104.48509252268819,4046900.0,10.92,31.0,24.0,17.0,FSLR,45.27,46.5,44.8,45.34,7065100.0,0.0,1.0,45.27,46.5,44.8,45.34,7065100.0,73.3,75.4,72.65,75.4,1518100.0,72.07,VWS
2013-06-18,CVX,121.03,121.72,120.86,121.52,4544800.0,0.0,1.0,104.3213227851918,104.91606551609972,104.1747919674319,104.74367631873513,4544800.0,16,22.0,18.0,15.0,FSLR,45.61,46.5,45.55,45.963,4655300.0,0.0,1.0,45.61,46.5,45.55,45.963,4655300.0,75.45,75.45,73.7,74.25,949400.0,70.97,VWS
2013-06-19,CVX,121.8,122.38,120.41,120.5,4634300.0,0.0,1.0,104.98502119504556,105.48494986740292,103.78691627336157,103.8644914121756,4634300.0,0,22.0,18.0,14.0,FSLR,46.15,46.15,44.0,44.54,5753000.0,0.0,1.0,46.15,46.15,44.0,44.54,5753000.0,74.55,76.45,73.55,74.75,1385600.0,71.45,VWS
2013-06-20,CVX,119.54,119.66,117.57,117.95,7624100.0,0.0,1.0,103.03702326482548,103.14045678324426,101.33898967078413,101.66652914577688,7624100.0,0,25.0,20.0,14.0,FSLR,43.46,44.07,41.67,41.973,5428200.0,0.0,1.0,43.46,44.07,41.67,41.973,5428200.0,73.7,74.3,71.55,72.3,1394400.0,69.11,VWS
2013-06-21,CVX,119.24,119.54,117.26,118.93,10692100.0,0.0,1.0,102.77843946877859,103.03702326482548,101.07178641486898,102.51123621286345,10692100.0,0,29.0,23.0,16.0,FSLR,42.35,42.84,40.46,41.37,8995800.0,0.0,1.0,42.35,42.84,40.46,41.37,8995800.0,73.45,74.9,72.25,73.0,1665300.0,69.77,VWS
2013-06-24,CVX,117.71,118.03,116.02,116.82,6785700.0,0.0,1.0,101.45966210893934,101.7354848247227,100.0029733912084,100.69253018066685,6785700.0,8.38,35.0,28.0,21.0,FSLR,41.9,42.56,40.82,41.25,7072100.0,0.0,1.0,41.9,42.56,40.82,41.25,7072100.0,73.9,74.05,69.7,71.3,1743900.0,68.15,VWS
2013-06-25,CVX,117.75,117.8675,116.916,117.45,5983100.0,0.0,1.0,101.49413994841228,101.59541860186395,100.77527699540184,101.23555615236536,5983100.0,T,33.0,27.0,21.0,FSLR,42.0499,44.89,42.04,44.48,10189400.0,0.0,1.0,42.0499,44.89,42.04,44.48,10189400.0,71.4,73.7,70.75,72.35,1274400.0,69.15,VWS
2013-06-26,CVX,118.34,118.54,117.0,118.15,4820700.0,0.0,1.0,102.00268808063788,102.17507727800249,100.847680458295,101.83891834314149,4820700.0,1.02,29.0,23.0,18.0,FSLR,45.39,46.15,45.0,45.12,7361400.0,0.0,1.0,45.39,46.15,45.0,45.12,7361400.0,74.35,77.95,73.85,76.35,2414600.0,72.98,VWS
2013-06-27,CVX,118.52,119.54,118.49,118.71,4459400.0,0.0,1.0,102.15783835826599,103.03702326482548,102.13197997866129,102.32160809576237,4459400.0,0.76,19.0,18.0,16.0,FSLR,45.77,45.82,44.441,44.5,4835000.0,0.0,1.0,45.77,45.82,44.441,44.5,4835000.0,77.85,81.4,76.65,80.75,2163100.0,77.18,VWS
2013-06-28,CVX,118.79,119.56,118.14,118.34,6504400.0,0.0,1.0,102.39056377470823,103.05426218456196,101.83029888327326,102.00268808063788,6504400.0,11.43,27.0,22.0,17.0,FSLR,44.83,45.85,44.12,44.81,12726100.0,0.0,1.0,44.83,45.85,44.12,44.81,12726100.0,81.75,83.85,78.2,81.4,2538500.0,77.8,VWS
2013-07-01,CVX,118.35,120.01,118.0,119.08,5053000.0,0.0,1.0,102.01130754050608,103.44213787863234,101.70962644511805,102.6405281108869,5053000.0,0.76,29.0,26.0,22.0,FSLR,45.38,47.44,45.28,46.307,6354300.0,0.0,1.0,45.38,47.44,45.28,46.307,6354300.0,82.25,83.4,78.9,80.5,1595900.0,76.94,VWS
2013-07-02,CVX,119.09,120.33,118.59,119.15,4912000.0,0.0,1.0,102.64914757075512,103.7179605944157,102.21817457734362,102.70086432996452,4912000.0,T,28.0,22.0,16.0,FSLR,46.1,47.43,44.65,45.17,4999000.0,0.0,1.0,46.1,47.43,44.65,45.17,4999000.0,80.75,81.6,79.55,81.15,1290600.0,77.56,VWS
2013-07-03,CVX,119.12,119.3,118.61,119.08,3034800.0,0.0,1.0,102.67500595035985,102.83015622798796,102.23541349708007,102.6405281108869,3034800.0,0,33.0,25.0,17.0,FSLR,44.97,45.97,44.7101,45.55,2531800.0,0.0,1.0,44.97,45.97,44.7101,45.55,2531800.0,80.15,81.85,80.15,81.3,1123100.0,77.71,VWS
2013-07-05,CVX,119.69,120.86,119.1,120.51,4386200.0,0.0,1.0,103.16631516284895,104.1747919674319,102.65776703062336,103.87311087204384,4386200.0,0,35.0,31.0,26.0,FSLR,46.29,46.8,45.5,46.4,3521200.0,0.0,1.0,46.29,46.8,45.5,46.4,3521200.0,86.0,89.0,86.0,86.0,2754300.0,82.2,VWS
2013-07-08,CVX,121.29,122.3133,120.98,121.24,4964400.0,0.0,1.0,104.5454287417658,105.42745807008184,104.2782254858507,104.50233144242463,4964400.0,0.25,29.0,24.0,19.0,FSLR,46.8,47.57,45.6,46.06,4282700.0,0.0,1.0,46.8,47.57,45.6,46.06,4282700.0,87.6,89.8,86.0,89.8,2222700.0,85.83,VWS
2013-07-09,CVX,122.39,123.74,122.05,123.27,6252900.0,0.0,1.0,105.49356932727116,106.65719640948221,105.20050769175131,106.25208179567541,6252900.0,T,22.0,21.0,18.0,FSLR,46.2,46.5499,44.75,44.92,4031800.0,0.0,1.0,46.2,46.5499,44.75,44.92,4031800.0,91.9,92.0,89.95,90.8,2580700.0,86.79,VWS
2013-07-10,CVX,123.45,124.54,122.71,122.9,5549600.0,0.0,1.0,106.40723207330356,107.3467531989407,105.76939204305452,105.9331617805509,5549600.0,0.25,30.0,25.0,19.0,FSLR,44.82,45.67,44.17,44.65,3525600.0,0.0,1.0,44.82,45.67,44.17,44.65,3525600.0,91.5,91.5,87.4,89.8,2006600.0,85.83,VWS
2013-07-11,CVX,123.95,124.11,122.51,123.77,7235100.0,0.0,1.0,106.83820506671506,106.97611642460676,105.59700284568993,106.68305478908694,7235100.0,4.32,28.0,26.0,23.0,FSLR,45.34,46.7,44.9,46.47,4084900.0,0.0,1.0,45.34,46.7,44.9,46.47,4084900.0,91.25,93.85,91.25,93.0,2410000.0,88.89,VWS
2013-07-12,CVX,123.52,124.15,123.04,124.06,5615000.0,0.0,1.0,106.46756829238116,107.0105942640797,106.05383421870613,106.93301912526562,5615000.0,0,23.0,21.0,19.0,FSLR,46.47,48.65,46.3,47.65,5875500.0,0.0,1.0,46.47,48.65,46.3,47.65,5875500.0,93.5,94.95,92.15,93.9,1749600.0,89.75,VWS
2013-07-15,CVX,124.11,125.145,124.06,124.68,4062000.0,0.0,1.0,106.97611642460676,107.8682305209686,106.93301912526562,107.46742563709593,4062000.0,0,33.0,28.0,23.0,FSLR,48.91,51.0,48.84,50.27,7965400.0,0.0,1.0,48.91,51.0,48.84,50.27,7965400.0,94.1,94.95,92.85,93.4,1458100.0,89.27,VWS
2013-07-16,CVX,124.71,125.24,123.55,124.12,4002900.0,0.0,1.0,107.49328401670056,107.9501153897168,106.49342667198586,106.984735884475,4002900.0,0.25,34.0,29.0,24.0,FSLR,50.0,51.6,48.69,48.91,8085100.0,0.0,1.0,50.0,51.6,48.69,48.91,8085100.0,93.5,93.9,91.7,92.4,1149100.0,88.32,VWS
2013-07-17,CVX,124.65,125.0038,124.29,124.35,3634600.0,0.0,1.0,107.44156725749123,107.7465237476292,107.13126670223491,107.18298346144432,3634600.0,0,35.0,29.0,23.0,FSLR,49.27,49.82,48.33,49.06,3891900.0,0.0,1.0,49.27,49.82,48.33,49.06,3891900.0,92.95,93.95,90.25,93.95,1219600.0,89.8,VWS
2013-07-18,CVX,124.68,125.65,124.644,125.47,4324100.0,0.0,1.0,107.46742563709593,108.30351324431423,107.43639558157028,108.1483629666861,4324100.0,0,33.0,29.0,24.0,FSLR,49.31,50.17,48.6,48.86,3292200.0,0.0,1.0,49.31,50.17,48.6,48.86,3292200.0,93.55,94.5,93.0,94.3,989500.0,90.13,VWS
2013-07-19,CVX,125.79,126.91,125.17,126.91,5929900.0,0.0,1.0,108.42418568246948,109.38956518771126,107.88977917063922,109.38956518771126,5929900.0,0,37.0,32.0,26.0,FSLR,48.65,48.92,47.7,48.31,2931000.0,0.0,1.0,48.65,48.92,47.7,48.31,2931000.0,94.0,97.85,93.5,97.65,2005700.0,93.34,VWS
2013-07-22,CVX,126.71,127.61,126.65,127.03,4056100.0,0.0,1.0,109.21717599034665,109.99292737848738,109.16545923113728,109.49299870613001,4056100.0,0,24.0,22.0,20.0,FSLR,48.56,50.0,48.39,49.05,3713700.0,0.0,1.0,48.56,50.0,48.39,49.05,3713700.0,98.6,102.5,98.6,101.0,2579000.0,96.54,VWS
2013-07-23,CVX,127.07,127.65,126.7,127.26,3763300.0,0.0,1.0,109.52747654560294,110.02740521796032,109.20855653047843,109.69124628309929,3763300.0,44.7,28.0,24.0,20.0,FSLR,49.58,50.45,47.96,48.0,4259800.0,0.0,1.0,49.58,50.45,47.96,48.0,4259800.0,102.5,104.8,102.1,102.9,2507800.0,98.35,VWS
2013-07-24,CVX,127.25,127.63,125.9,126.37,4527800.0,0.0,1.0,109.68262682323109,110.01016629822384,108.51899974102,108.92411435482686,4527800.0,0,31.0,25.0,19.0,FSLR,49.0,49.01,46.3,46.76,4316300.0,0.0,1.0,49.0,49.01,46.3,46.76,4316300.0,103.6,109.9,103.6,109.2,4086900.0,104.38,VWS
2013-07-25,CVX,126.14,127.83,125.79,127.76,4466400.0,0.0,1.0,108.72586677785752,110.18255549558843,108.42418568246948,110.12221927651085,4466400.0,6.86,19.0,17.0,16.0,FSLR,46.82,47.62,46.48,47.54,3343200.0,0.0,1.0,46.82,47.62,46.48,47.54,3343200.0,110.5,111.6,106.1,110.5,4405600.0,105.62,VWS
